permno,date,RET
84387,2001-09-28,0.043478
84387,2001-10-31,-0.1375
84387,2001-11-30,-0.033816
84387,2001-12-31,0.47
84387,2002-01-31,-0.14966
84387,2002-02-28,0.2
84387,2002-03-28,0.0
84387,2002-04-30,0.0
84387,2002-05-31,0.466667
84387,2002-06-28,-0.318182
84387,2002-07-31,-0.233333
84387,2002-08-30,0.23913
84387,2002-09-30,-0.157895
84387,2002-10-31,-0.020833
84387,2002-11-29,0.021277
84387,2002-12-31,-0.083333
84387,2003-01-31,0.118182
84387,2003-02-28,0.01626
84387,2003-03-31,0.16
84387,2003-04-30,-0.096552
84387,2003-05-30,0.442748
84387,2003-06-30,0.031746
84387,2003-07-31,0.005128
84387,2003-08-29,0.530612
84387,2003-09-30,0.006667
84387,2003-10-31,0.029801
84387,2003-11-28,-0.032154
84387,2003-12-31,-0.0299
84387,2004-01-30,0.085616
84387,2004-02-27,0.170347
84387,2004-03-31,0.091644
84387,2004-04-30,-0.180247
84387,2004-05-28,0.054217
84387,2004-06-30,-0.014286
84387,2004-07-30,-0.098551
84387,2004-08-31,-0.016077
84387,2004-09-30,-0.120915
84387,2004-10-29,-0.089219
84387,2004-11-30,0.089796
84387,2004-12-31,0.037453
84387,2005-01-31,0.097473
84387,2005-02-28,-0.009868
84387,2005-03-31,0.657807
84387,2005-04-29,0.240481
84387,2005-05-31,0.518578
84387,2005-06-30,0.032979
84387,2005-07-29,-0.174047
84387,2005-08-31,-0.17207
84387,2005-09-30,-0.146084
84387,2005-10-31,-0.215168
84387,2005-11-30,0.539326
84387,2005-12-30,0.116788
84387,2006-01-31,-0.001307
84387,2006-02-28,0.041885
84387,2006-03-31,-0.296482
84387,2006-04-28,-0.0375
84387,2006-05-31,0.163265
84387,2006-06-30,-0.052632
84387,2006-07-31,-0.008418
84387,2006-08-31,0.06961
84387,2006-09-29,0.095238
84387,2006-10-31,0.072464
84387,2006-11-30,0.44054
84387,2006-12-29,-0.094747
84387,2007-01-31,-0.091192
84387,2007-02-28,-0.144812
84387,2007-03-30,0.046667
84387,2007-04-30,0.050955
84387,2007-05-31,-0.122424
84387,2007-06-29,-0.012431
84387,2007-07-31,0.118881
84387,2007-08-31,-0.13875
84387,2007-09-28,0.110305
84387,2007-10-31,-0.040523
84387,2007-11-30,-0.036785
84387,2007-12-31,-0.001414
84387,2008-01-31,0.001416
84387,2008-02-29,-0.004243
84387,2008-03-31,0.008523
84387,2008-04-30,-0.028169
84387,2008-05-30,0.072464
84387,2008-06-30,-0.052027
84387,2008-07-31,-0.016393
84387,2008-08-29,0.037681
84387,2008-09-30,-0.173184
84387,2008-10-31,-0.445946
84387,2008-11-28,-0.256098
84387,2008-12-31,0.065574
84387,2009-01-30,-0.196154
84387,2009-02-27,-0.210526
84387,2009-03-31,-0.151515
84387,2009-04-30,0.714286
84387,2009-05-29,0.072333
84387,2009-06-30,-0.129624
84387,2009-07-31,0.366071
84387,2009-08-31,0.22549
84387,2009-09-30,-0.130667
84387,2009-10-30,-0.138037
84387,2009-11-30,0.017794
84387,2009-12-31,0.003497
85574,2000-01-31,-0.414868
85574,2000-02-29,0.510246
81156,2000-01-31,0.160305
81156,2000-02-29,-0.171053
81156,2000-03-31,-0.174603
81156,2000-04-28,-0.076923
81156,2000-05-31,-0.114583
81156,2000-06-30,-0.129412
81156,2000-07-31,-0.081081
81156,2000-08-31,-0.073529
81156,2000-09-29,0.031746
81156,2000-10-31,0.476923
81156,2000-11-30,-0.416667
81156,2000-12-29,-0.178571
81156,2001-01-31,0.434783
81156,2001-02-28,-0.045455
81156,2001-03-30,0.174603
81156,2001-04-30,-0.158919
81156,2001-05-31,-0.228792
81156,2001-06-29,-0.026667
81156,2001-07-31,0.061473
81156,2001-08-31,-0.015519
81156,2001-09-28,-0.147932
81156,2001-10-31,0.111539
81156,2001-11-30,-0.217993
81156,2001-12-31,0.013274
81156,2002-01-31,0.305677
81156,2002-02-28,-0.297659
81156,2002-03-28,-0.214286
81156,2002-04-30,-0.060606
81156,2002-05-31,-0.224968
81156,2002-06-28,-0.109298
81156,2002-07-31,-0.074766
84176,2000-01-31,0.050209
84176,2000-02-29,-0.080691
84176,2000-03-31,0.124638
84176,2000-04-28,-0.037371
84176,2000-05-31,0.028434
84176,2000-06-30,0.028721
84176,2000-07-31,0.002538
84176,2000-08-31,0.029418
84176,2000-09-29,0.065351
84176,2000-10-31,0.082176
84176,2000-11-30,0.013091
84176,2000-12-29,0.06455
84176,2001-01-31,0.022664
84176,2001-02-28,-0.018974
84176,2001-03-30,-0.078818
84176,2001-04-30,0.107814
84176,2001-05-31,0.052632
84176,2001-06-29,0.02298
84176,2001-07-31,0.011884
84176,2001-08-31,-0.060441
84176,2001-09-28,-0.069366
84176,2001-10-31,0.012477
84176,2001-11-30,0.037782
84176,2001-12-31,0.033673
84176,2002-01-31,0.074242
84176,2002-02-28,0.062764
84176,2002-03-28,0.092021
84176,2002-04-30,-0.029591
84176,2002-05-31,-0.035764
84176,2002-06-28,0.004042
84176,2002-07-31,-0.01039
84176,2002-08-30,-0.064961
84176,2002-09-30,-0.025316
84176,2002-10-31,0.113853
84176,2002-11-29,0.029019
84176,2002-12-31,-0.02939
84176,2003-01-31,0.065367
84176,2003-02-28,-0.021103
84176,2003-03-31,-0.054432
84176,2003-04-30,0.046343
84176,2003-05-30,0.113186
84176,2003-06-30,0.007381
84176,2003-07-31,-0.064923
84176,2003-08-29,0.045564
84176,2003-09-30,-0.017208
84176,2003-10-31,0.091774
84176,2003-11-28,-0.007534
84176,2003-12-31,0.022594
84176,2004-01-30,0.010304
84176,2004-02-27,0.025497
84176,2004-03-31,0.038517
84176,2004-04-30,0.043913
84176,2004-05-28,0.009569
84176,2004-06-30,-0.012787
84176,2004-07-30,-0.024571
84176,2004-08-31,0.000879
84176,2004-09-30,-0.065976
84176,2004-10-29,-0.001256
84176,2004-11-30,-0.018441
84176,2004-12-31,0.032948
84176,2005-01-31,-0.039768
84176,2005-02-28,-0.002157
84176,2005-03-31,0.056109
84176,2005-04-29,0.044718
84176,2005-05-31,0.005498
84176,2005-06-30,-0.04501
84176,2005-07-29,0.035451
84176,2005-08-31,-0.008312
84176,2005-09-30,-0.0006
84176,2005-10-31,-0.08345
84176,2005-11-30,0.01441
84176,2005-12-30,0.03603
84176,2006-01-31,0.006664
84176,2006-02-28,-0.003103
84176,2006-03-31,-0.070092
84176,2006-04-28,0.030642
84176,2006-05-31,0.006944
84176,2006-06-30,-0.067848
84176,2006-07-31,-0.009504
84176,2006-08-31,0.066932
84176,2006-09-29,0.054102
84176,2006-10-31,0.031922
84176,2006-11-30,-0.009705
84176,2006-12-29,0.022104
84176,2007-01-31,-0.022227
84176,2007-02-28,-0.069629
84176,2007-03-30,-0.013904
84176,2007-04-30,-0.030886
84176,2007-05-31,0.056813
84176,2007-06-29,0.001534
84176,2007-07-31,-0.103305
84176,2007-08-31,0.00659
84176,2007-09-28,0.021898
84176,2007-10-31,0.071667
84176,2007-11-30,-0.031548
84176,2007-12-31,0.035903
84176,2008-01-31,-0.095312
84176,2008-02-29,0.029224
84176,2008-03-31,0.005746
84176,2008-04-30,0.069031
84176,2008-05-30,0.051882
84176,2008-06-30,-0.118047
84176,2008-07-31,-0.211159
84176,2008-08-29,0.072254
84176,2008-09-30,-0.02751
84176,2008-10-31,-0.342291
84176,2008-11-28,-0.369892
84176,2008-12-31,-0.245734
84176,2009-01-30,-0.271493
84176,2009-02-27,-0.291925
84176,2009-03-31,0.184211
84176,2009-04-30,0.459259
84176,2009-05-29,-0.010152
84176,2009-06-30,0.071795
84176,2009-07-31,0.923445
84176,2009-08-31,0.731343
84176,2009-09-30,0.077586
84176,2009-10-30,-0.152
84176,2009-11-30,-0.009434
84176,2009-12-31,0.104762
77276,2000-01-31,0.0
77276,2000-02-29,-0.383333
77276,2000-03-31,-0.108108
77276,2000-04-28,-0.424242
77276,2000-05-31,-0.210526
77276,2000-06-30,0.333333
77276,2000-07-31,-0.1
83430,2000-01-31,-0.342679
79689,2000-01-31,-0.142857
79689,2000-02-29,0.411111
79689,2000-03-31,-0.03937
79689,2000-04-28,-0.368852
79689,2000-05-31,0.246753
79689,2000-06-30,-0.072917
79689,2000-07-31,-0.382022
79689,2000-08-31,-0.2
79689,2000-09-29,-0.159091
79689,2000-10-31,0.756757
79689,2000-11-30,-0.253846
79689,2000-12-29,-0.237113
79689,2001-01-31,0.567568
79689,2001-02-28,-0.137931
79689,2001-03-30,-0.12
79689,2001-04-30,0.421818
79689,2001-05-31,-0.012788
79689,2001-06-29,-0.132124
79689,2001-07-31,0.328358
79689,2001-08-31,-0.078652
79689,2001-09-28,0.109756
79689,2001-10-31,0.868132
79689,2001-11-30,-0.061176
79689,2001-12-31,-0.110276
79689,2002-01-31,0.025352
79689,2002-02-28,-0.265234
79689,2002-03-28,-0.031613
79689,2002-04-30,-0.19305
79689,2002-05-31,0.110048
79689,2002-06-28,-0.051724
79689,2002-07-31,-0.288705
79689,2002-08-30,0.038438
79689,2002-09-30,0.123077
79689,2002-10-31,0.071233
79689,2002-11-29,-0.104859
79689,2002-12-31,-0.056857
79689,2003-01-31,0.120872
79689,2003-02-28,0.321622
79689,2003-03-31,-0.059305
79689,2003-04-30,-0.086957
79689,2003-05-30,0.238095
79689,2003-06-30,-0.142308
79689,2003-07-31,0.008969
79689,2003-08-29,-0.111111
79689,2003-09-30,0.0375
79689,2003-10-31,0.125301
79689,2003-11-28,-0.004283
79689,2003-12-31,0.010753
79689,2004-01-30,-0.085106
79689,2004-02-27,-0.041861
79689,2004-03-31,-0.041262
79689,2004-04-30,0.027848
79689,2004-05-28,0.0
79689,2004-06-30,0.034483
79689,2004-07-30,-0.3
79689,2004-08-31,-0.085034
79689,2004-09-30,-0.208178
79689,2004-10-29,0.220657
79689,2004-11-30,-0.026923
79689,2004-12-31,0.383399
79689,2005-01-31,-0.042857
79689,2005-02-28,-0.092537
79689,2005-03-31,-0.019737
79689,2005-04-29,-0.137584
79689,2005-05-31,0.093385
79689,2005-06-30,0.220641
79689,2005-07-29,0.014577
79689,2005-08-31,0.08046
79689,2005-09-30,0.090426
79689,2005-10-31,-0.073171
79689,2005-11-30,-0.131579
79689,2005-12-30,0.10303
79689,2006-01-31,0.03022
79689,2006-02-28,-0.008
79689,2006-03-31,-0.107527
79689,2006-04-28,0.159639
79689,2006-05-31,-0.194805
79689,2006-06-30,-0.051613
79689,2006-07-31,0.068027
79689,2006-08-31,0.242038
79689,2006-09-29,-0.012821
79689,2006-10-31,-0.166078
79689,2006-11-30,0.052763
79689,2006-12-29,0.118343
79689,2007-01-31,0.021164
79689,2007-02-28,0.121762
79689,2007-03-30,0.182448
79689,2007-04-30,-0.052734
79689,2007-05-31,0.006186
79689,2007-06-29,-0.069693
79689,2007-07-31,-0.037424
79689,2007-08-31,-0.093821
79689,2007-09-28,0.287879
79689,2007-10-31,0.254902
79689,2007-11-30,-0.159375
79689,2007-12-31,0.0
79689,2008-01-31,-0.13197
79689,2008-02-29,-0.070664
79689,2008-03-31,-0.140553
79689,2008-04-30,0.042895
79689,2008-05-30,-0.048843
79689,2008-06-30,-0.016216
79689,2008-07-31,-0.203297
79689,2008-08-29,-0.168966
79689,2008-09-30,-0.327801
79689,2008-10-31,-0.179012
79689,2008-11-28,-0.263158
79689,2008-12-31,-0.091837
79689,2009-01-30,0.05618
79689,2009-02-27,-0.031809
79689,2009-03-31,0.186683
79689,2009-04-30,-0.027778
79689,2009-05-29,0.352381
79689,2009-06-30,-0.183099
79689,2009-07-31,0.025862
79689,2009-08-31,0.470588
79689,2009-09-30,0.005714
79689,2009-10-30,-0.039773
79689,2009-11-30,-0.195266
79689,2009-12-31,0.0
29890,2000-01-31,-0.093783
29890,2000-02-29,-0.118837
29890,2000-03-31,0.131474
29890,2000-04-28,-0.042254
29890,2000-05-31,0.076382
29890,2000-06-30,0.036655
29890,2000-07-31,-0.075138
29890,2000-08-31,0.061888
29890,2000-09-29,-0.040724
29890,2000-10-31,-0.038915
29890,2000-11-30,-0.062528
29890,2000-12-29,0.009223
29890,2001-01-31,0.075718
29890,2001-02-28,-0.030097
29890,2001-03-30,0.000403
29890,2001-04-30,0.089883
29890,2001-05-31,-0.002829
29890,2001-06-29,-0.066305
29890,2001-07-31,-0.008626
29890,2001-08-31,0.043646
29890,2001-09-28,-0.033609
29890,2001-10-31,-0.01688
29890,2001-11-30,-0.079437
29890,2001-12-31,0.052977
29890,2002-01-31,0.004515
29890,2002-02-28,0.068771
29890,2002-03-28,0.071645
29890,2002-04-30,-0.043314
29890,2002-05-31,0.012854
29890,2002-06-28,-0.011357
29890,2002-07-31,-0.081006
29890,2002-08-30,0.017241
29890,2002-09-30,-0.147436
29890,2002-10-31,-0.036341
29890,2002-11-29,0.030169
29890,2002-12-31,0.036725
29890,2003-01-31,-0.040344
29890,2003-02-28,-0.012381
29890,2003-03-31,0.012595
29890,2003-04-30,-0.001296
29890,2003-05-30,0.097743
29890,2003-06-30,0.003103
29890,2003-07-31,-0.011185
29890,2003-08-29,0.014513
29890,2003-09-30,0.009108
29890,2003-10-31,0.006651
29890,2003-11-28,0.017532
29890,2003-12-31,0.156008
29890,2004-01-30,-0.035461
29890,2004-02-27,0.043067
29890,2004-03-31,0.04065
29890,2004-04-30,0.033203
29890,2004-05-28,0.009546
29890,2004-06-30,0.010755
29890,2004-07-30,0.052081
29890,2004-08-31,-0.039638
29890,2004-09-30,0.071322
29890,2004-10-29,0.012515
29890,2004-11-30,0.060532
29890,2004-12-31,-0.048085
29890,2005-01-31,0.02089
29890,2005-02-28,0.097451
29890,2005-03-31,-0.038817
29890,2005-04-29,-0.024038
29890,2005-05-31,-0.00312
29890,2005-06-30,0.036213
29890,2005-07-29,0.056108
29890,2005-08-31,0.046076
29890,2005-09-30,0.036122
29890,2005-10-31,-0.062809
29890,2005-11-30,-0.000369
29890,2005-12-30,-0.024605
29890,2006-01-31,0.125973
29890,2006-02-28,-0.073676
29890,2006-03-31,0.03794
29890,2006-04-28,0.069336
29890,2006-05-31,-0.033336
29890,2006-06-30,-0.015417
29890,2006-07-31,0.041804
29890,2006-08-31,-0.053509
29890,2006-09-29,-0.036297
29890,2006-10-31,0.023178
29890,2006-11-30,0.023391
29890,2006-12-29,-0.014395
29890,2007-01-31,-0.053502
29890,2007-02-28,-0.021264
29890,2007-03-30,0.052161
29890,2007-04-30,0.039691
29890,2007-05-31,0.004597
29890,2007-06-29,0.076556
29890,2007-07-31,-0.037982
29890,2007-08-31,-0.020036
29890,2007-09-28,0.029543
29890,2007-10-31,0.124585
29890,2007-11-30,-0.058988
29890,2007-12-31,0.005911
29890,2008-01-31,-0.126008
29890,2008-02-29,0.027076
29890,2008-03-31,-0.065053
29890,2008-04-30,0.200165
29890,2008-05-30,0.007302
29890,2008-06-30,-0.040546
29890,2008-07-31,-0.116861
29890,2008-08-29,-0.04834
29890,2008-09-30,-0.129447
29890,2008-10-31,-0.009368
29890,2008-11-28,-0.003421
29890,2008-12-31,-0.040049
29890,2009-01-30,-0.091356
29890,2009-02-27,-0.076996
29890,2009-03-31,0.04536
29890,2009-04-30,0.058853
29890,2009-05-29,0.185586
29890,2009-06-30,-0.036768
29890,2009-07-31,0.049497
29890,2009-08-31,0.044964
29890,2009-09-30,0.034597
29890,2009-10-30,0.063686
29890,2009-11-30,0.024726
29890,2009-12-31,0.013816
85710,2000-01-31,-0.237288
85710,2000-02-29,0.420513
85710,2000-03-31,-0.518652
85710,2000-04-28,-0.09
85710,2000-05-31,0.021978
85710,2000-06-30,0.013441
85710,2000-07-31,-0.180371
85710,2000-08-31,-0.119741
85710,2000-09-29,-0.180147
85710,2000-10-31,-0.035874
85710,2000-11-30,-0.097674
85710,2000-12-29,-0.051546
85710,2001-01-31,0.934783
85710,2001-02-28,-0.289326
85710,2001-03-30,0.090909
85710,2001-04-30,0.081739
85710,2001-05-31,-0.351554
85710,2001-06-29,0.289256
85710,2001-07-31,0.38782
85710,2001-08-31,0.094226
85710,2001-09-28,-0.230899
85710,2001-10-31,0.262898
85710,2001-11-30,-0.013472
85710,2001-12-31,0.006167
85710,2002-01-31,-0.207531
85710,2002-02-28,-0.130387
85710,2002-03-28,0.210292
85710,2002-04-30,0.110236
85710,2002-05-31,0.066194
85710,2002-06-28,-0.196452
85710,2002-07-31,-0.177704
85710,2002-08-30,-0.042282
85710,2002-09-30,-0.14576
85710,2002-10-31,0.447088
85710,2002-11-29,0.159297
85710,2002-12-31,-0.168704
85710,2003-01-31,0.271177
85710,2003-02-28,-0.036094
85710,2003-03-31,-0.004801
85710,2003-04-30,0.067631
85710,2003-05-30,0.204545
85710,2003-06-30,-0.088113
85710,2003-07-31,0.173591
85710,2003-08-29,0.130039
85710,2003-09-30,0.031017
85710,2003-10-31,0.050842
85710,2003-11-28,0.036931
85710,2003-12-31,-0.076201
85710,2004-01-30,-0.11835
85710,2004-02-27,-0.000678
85710,2004-03-31,-0.008141
85710,2004-04-30,-0.157661
85710,2004-05-28,0.118555
85710,2004-06-30,-0.096189
85710,2004-07-30,-0.189558
85710,2004-08-31,-0.004955
85710,2004-09-30,0.01743
85710,2004-10-29,0.047479
85710,2004-11-30,-0.078037
85710,2004-12-31,0.002534
85710,2005-01-31,-0.074823
85710,2005-02-28,0.160656
85710,2005-03-31,-0.016478
85710,2005-04-29,0.041168
85710,2005-05-31,0.095172
85710,2005-06-30,-0.094458
85710,2005-07-29,0.074641
85710,2005-08-31,-0.045298
85710,2005-09-30,-0.017623
85710,2005-10-31,-0.028979
85710,2005-11-30,0.03316
85710,2005-12-30,0.091701
85710,2006-01-31,0.112558
85710,2006-02-28,-0.062665
85710,2006-03-31,-0.002014
85710,2006-04-28,-0.145682
85710,2006-05-31,-0.16769
85710,2006-06-30,-0.007946
85710,2006-07-31,-0.090389
85710,2006-11-30,0.269827
85710,2007-09-28,0.06145
85710,2007-10-31,0.094918
85710,2007-11-30,-0.075315
85710,2007-12-31,0.144614
85710,2008-01-31,-0.259948
85710,2008-02-29,0.032182
85710,2008-03-31,0.112548
85710,2008-04-30,0.065277
85710,2008-05-30,0.04684
85710,2008-06-30,-0.03126
85710,2008-07-31,-0.135717
85710,2008-08-29,0.077233
85710,2008-09-30,-0.181108
85710,2008-10-31,-0.129046
85710,2008-11-28,-0.126965
85710,2008-12-31,0.086339
85710,2009-01-30,-0.020624
85710,2009-02-27,-0.05624
85710,2009-03-31,-0.06267
85710,2009-04-30,0.238372
85710,2009-05-29,0.036854
85710,2009-06-30,0.078423
85710,2009-07-31,0.233712
85710,2009-08-31,0.116695
85710,2009-09-30,0.01771
85710,2009-10-30,-0.063906
85710,2009-11-30,0.077404
85710,2009-12-31,0.082465
63467,2000-01-31,-0.104405
63467,2000-02-29,-0.034463
63467,2000-03-31,0.172348
63467,2000-04-28,0.037157
63467,2000-05-31,0.165234
63467,2000-06-30,0.115281
63467,2000-07-31,-0.076923
63467,2000-08-31,0.114688
63467,2000-09-29,0.192037
63467,2000-10-31,0.021611
63467,2000-11-30,-0.024615
63467,2000-12-29,0.106719
63467,2001-01-31,-0.015714
63467,2001-02-28,0.134253
63467,2001-03-30,-0.126923
63467,2001-04-30,0.245228
63467,2001-05-31,-0.033608
63467,2001-06-29,0.02665
63467,2001-07-31,0.151465
63467,2001-08-31,-0.083661
63467,2001-09-28,0.177934
63467,2001-10-31,0.101728
63467,2001-11-30,0.016289
63467,2001-12-31,-0.0625
63467,2002-01-31,0.272894
63467,2002-02-28,0.007698
63467,2002-03-28,-0.102088
63467,2002-04-30,0.057325
63467,2002-05-31,0.075226
63467,2002-06-28,-0.11641
63467,2002-07-31,-0.086667
63467,2002-08-30,0.018335
63467,2002-09-30,0.025641
63467,2002-10-31,0.013333
63467,2002-11-29,0.134128
63467,2002-12-31,-0.061011
63467,2003-01-31,-0.078589
63467,2003-02-28,-0.030306
63467,2003-03-31,0.086398
63467,2003-04-30,0.142447
63467,2003-05-30,-0.007339
63467,2003-06-30,-0.083216
63467,2003-07-31,-0.046154
63467,2003-08-29,0.001855
63467,2003-09-30,-0.007097
63467,2003-10-31,-0.010721
63467,2003-11-28,0.03514
63467,2003-12-31,0.036884
63467,2004-01-30,0.062864
63467,2004-02-27,0.066647
63467,2004-03-31,0.050406
63467,2004-04-30,0.00645
63467,2004-05-28,0.02666
63467,2004-06-30,0.078039
63467,2004-07-30,-0.013457
63467,2004-08-31,0.05762
63467,2004-09-30,0.017817
63467,2004-10-29,-0.086214
63467,2004-11-30,-0.027059
63467,2004-12-31,0.073983
63467,2005-01-31,-0.004822
63467,2005-02-28,0.072584
63467,2005-03-31,-0.006681
63467,2005-04-29,-0.05077
63467,2005-05-31,0.020343
63467,2005-06-30,0.008528
63467,2005-07-29,-0.036048
63467,2005-08-31,0.097645
63467,2005-09-30,0.046766
63467,2005-10-31,0.095391
63467,2005-11-30,0.074176
63467,2005-12-30,0.046607
63467,2006-01-31,-0.059267
63467,2006-02-28,0.09015
63467,2006-03-31,0.061721
63467,2006-04-28,-0.059337
63467,2006-05-31,-0.022735
63467,2006-06-30,-0.041024
63467,2006-07-31,0.074264
63467,2006-08-31,-0.0446
63467,2006-09-29,0.020708
63467,2006-10-31,-0.042539
63467,2006-11-30,-0.006835
63467,2006-12-29,-0.027241
63467,2007-01-31,0.003899
63467,2007-02-28,-0.003884
63467,2007-03-30,-0.039076
63467,2007-04-30,-0.048059
63467,2007-05-31,0.014369
63467,2007-06-29,-0.035303
63467,2007-07-31,0.022275
63467,2007-08-31,0.049805
63467,2007-09-28,-0.023031
63467,2007-10-31,-0.042205
63467,2007-11-30,-0.020643
63467,2007-12-31,-0.044715
63467,2008-01-31,-0.042128
63467,2008-02-29,-0.204798
63467,2008-03-31,-0.025238
63467,2008-04-30,0.104718
63467,2008-05-30,0.017708
63467,2008-06-30,-0.106831
63467,2008-07-31,0.010351
63467,2008-08-29,0.160501
63467,2008-09-30,0.063976
63467,2008-10-31,-0.050879
63467,2008-11-28,-0.026559
63467,2008-12-31,0.050251
63467,2009-01-30,-0.084689
63467,2009-02-27,-0.114218
63467,2009-03-31,0.120925
63467,2009-04-30,0.029085
63467,2009-05-29,-0.005396
63467,2009-06-30,0.033714
63467,2009-07-31,-0.037632
63467,2009-08-31,0.039885
63467,2009-09-30,-0.035732
63467,2009-10-30,-0.041232
63467,2009-11-30,-0.024088
63467,2009-12-31,0.006723
85578,2000-01-31,-0.22619
85578,2000-02-29,0.846154
85578,2000-03-31,0.116667
85578,2000-04-28,-0.059701
85578,2000-05-31,-0.238095
85578,2000-06-30,0.25
85578,2000-07-31,-0.266667
85578,2000-08-31,-0.272727
85578,2000-09-29,0.03125
85578,2000-10-31,-0.090909
85578,2000-11-30,-0.516667
85578,2000-12-29,-0.586207
85578,2001-01-31,1.0
85578,2001-02-28,1.583333
85578,2001-03-30,-0.483871
85578,2001-04-30,0.74
85578,2001-05-31,0.770115
64646,2000-01-31,0.009671
80685,2000-01-31,-0.061321
80685,2000-02-29,0.025126
80685,2000-03-31,0.033725
80685,2000-04-28,0.057692
80685,2000-05-31,0.040909
80685,2000-06-30,0.147948
80685,2000-07-31,0.0
80685,2000-08-31,0.003846
80685,2000-09-29,0.022529
80685,2000-10-31,0.030152
54181,2000-01-31,0.108414
54181,2000-02-29,0.248175
54181,2000-03-31,0.058199
54181,2000-04-28,0.27021
54181,2000-05-31,0.00959
54181,2000-06-30,0.042971
54181,2000-07-31,-0.165837
54181,2000-08-31,-0.031809
54181,2000-09-29,-0.204312
54181,2000-10-31,0.086142
54181,2000-11-30,-0.161905
54181,2000-12-29,0.434318
54181,2001-01-31,-0.119048
54181,2001-02-28,-0.052072
54181,2001-03-30,-0.118857
54181,2001-04-30,0.239732
54181,2001-05-31,-0.031386
54181,2001-06-29,0.117732
54181,2001-07-31,0.05163
54181,2001-08-31,-0.026542
54181,2001-09-28,-0.165642
54181,2001-10-31,-0.010011
54181,2001-11-30,0.141491
54181,2001-12-31,0.018593
54181,2002-01-31,-0.115321
54181,2002-02-28,0.105665
54181,2002-03-28,-0.15249
54181,2002-04-30,-0.096971
54181,2002-05-31,-0.009262
54181,2002-06-28,-0.192016
54181,2002-07-31,0.035022
54181,2002-08-30,0.066163
54181,2002-09-30,-0.099178
54181,2002-10-31,0.069833
54181,2002-11-29,0.083799
54181,2002-12-31,-0.077591
54181,2003-01-31,-0.049706
54181,2003-02-28,0.035593
54181,2003-03-31,-0.022714
54181,2003-04-30,0.044343
54181,2003-05-30,0.191801
54181,2003-06-30,0.090172
54181,2003-07-31,0.002705
54181,2003-08-29,0.020454
54181,2003-09-30,0.014537
54181,2003-10-31,-0.047981
54181,2003-11-28,-0.023717
54181,2003-12-31,0.005606
54181,2004-01-30,0.206736
54181,2004-02-27,0.0077
54181,2004-03-31,-0.018529
54181,2004-04-30,0.020436
54181,2004-05-28,0.048827
54181,2004-06-30,0.025095
54181,2004-07-30,-0.065283
54181,2004-08-31,-0.04536
54181,2004-09-30,-0.048708
54181,2004-10-29,-0.038871
54181,2004-11-30,0.059361
54181,2004-12-31,0.022373
54181,2005-01-31,-0.126079
54181,2005-02-28,0.039743
54181,2005-03-31,-0.041096
54181,2005-04-29,0.11106
54181,2005-05-31,0.067814
54181,2005-06-30,0.101767
54181,2005-07-29,0.080028
54181,2005-08-31,0.043741
54181,2005-09-30,-0.016575
54181,2005-10-31,-0.026554
54181,2005-11-30,0.043123
54181,2005-12-30,0.034137
54181,2006-01-31,0.04149
54181,2006-02-28,0.007997
54181,2006-03-31,0.053801
54181,2006-04-28,0.009855
54181,2006-05-31,-0.059366
54181,2006-06-30,-0.092363
54181,2006-07-31,-0.005398
54181,2006-08-31,0.024421
54181,2006-09-29,-0.044874
54181,2006-10-31,0.052692
54181,2006-11-30,0.060127
54181,2006-12-29,-0.026458
54181,2007-01-31,0.028228
54181,2007-02-28,0.044538
54181,2007-03-30,0.013141
54181,2007-04-30,0.018766
54181,2007-05-31,0.012732
54181,2007-06-29,0.00428
54181,2007-07-31,0.046877
54181,2007-08-31,-0.113599
54181,2007-09-28,0.08783
54181,2007-10-31,0.024406
54181,2007-11-30,0.054475
54181,2007-12-31,-0.106253
54181,2008-01-31,-0.041405
54181,2008-02-29,-0.003564
54181,2008-03-31,-0.035622
54181,2008-04-30,0.039905
54181,2008-05-30,0.036377
54181,2008-06-30,-0.065933
54181,2008-07-31,0.036693
54181,2008-08-29,0.06624
54181,2008-09-30,-0.082789
54181,2008-10-31,-0.245785
54181,2008-11-28,-0.023704
54181,2008-12-31,0.016976
54181,2009-01-30,0.070652
54181,2009-02-27,-0.001813
54181,2009-03-31,0.042681
54181,2009-04-30,0.029437
54181,2009-05-29,0.064129
54181,2009-06-30,0.116394
54181,2009-07-31,-0.008688
54181,2009-08-31,-0.048419
54181,2009-09-30,0.061905
54181,2009-10-30,-0.047206
54181,2009-11-30,0.016266
54181,2009-12-31,0.062408
80714,2000-01-31,-0.130597
80714,2000-02-29,-0.094421
80714,2000-03-31,0.137441
80714,2000-04-28,-0.066667
80714,2000-05-31,-0.096252
80714,2000-06-30,0.061856
80714,2000-07-31,-0.126214
80714,2000-08-31,0.066667
80714,2000-09-29,-0.140625
80714,2000-10-31,-0.224242
80714,2000-11-30,0.046875
80714,2000-12-29,-0.238806
80714,2001-01-31,0.231373
80714,2001-02-28,0.044586
80714,2001-03-30,-0.02439
80714,2001-04-30,-0.0125
80714,2001-05-31,-0.018987
80714,2001-06-29,0.086452
80714,2001-07-31,0.116599
80714,2001-08-31,0.130108
80714,2001-09-28,-0.289248
80714,2001-10-31,0.017743
80714,2001-11-30,-0.013423
80714,2001-12-31,0.258503
80714,2002-01-31,0.206265
80714,2002-02-28,-0.163636
80714,2002-03-28,0.209783
80714,2002-04-30,0.105683
